j1, j2, j3, j4, j5, j6, j7,
0.907157,0.893909,-2.87397,1.48497,1.04659,1.78212,2.23702,
-1.79273,-1.45628,1.18374,-0.242308,-0.784095,-0.374274,0.735115,
1.08163,1.04148,0.300547,-1.14479,1.99502,0.871853,-1.11394,
2.92155,1.85898,-0.430077,1.81338,2.57675,-2.06001,-1.29403,
-2.54652,-0.623417,-2.06713,-0.00555269,-2.68512,-0.144628,-0.479605,
0.399352,-1.81403,0.417025,-0.434219,-0.739722,-1.0101,2.42293,
-2.84886,1.86397,-1.75457,-1.16974,-2.14392,-1.42901,-2.00769,
2.04595,0.368298,0.487909,-1.67766,1.15516,-0.718244,-0.981377,
0.738501,1.50712,2.83063,-0.375486,-1.71266,1.83787,-2.88887,
-2.23571,-1.87055,-1.82475,1.24905,2.20893,0.485851,1.22165,
-2.43686,1.43779,-2.42993,-2.01596,-0.413369,1.27239,2.9607,
-2.8637,-1.59571,0.771383,-0.712428,1.7239,2.07599,-2.83301,
1.03127,-0.647925,2.11366,-1.47606,0.86205,-1.99037,-1.12248,
-1.37214,-1.02862,2.67029,-0.0440165,-1.97649,-1.32201,2.12045,
0.876196,1.05171,2.18012,-0.962758,-2.47576,1.63295,0.162315,
-0.59724,-0.21951,1.42966,-0.472395,2.21148,1.82107,-1.60913,
-1.79297,-1.03251,-1.72565,0.879072,2.08653,-0.485933,0.453336,
-0.319424,-1.23007,0.325033,0.263455,-0.60177,-1.91975,-2.15686,
-2.6507,-1.3023,1.87916,0.69138,-0.759899,1.52721,-1.55551,
-2.92051,0.280212,0.0372004,2.00637,-0.736118,-0.183472,0.310445,
0.079572,-0.976825,0.859652,1.39029,-0.133735,-0.485382,-2.61067,
1.43348,2.0504,-0.0263486,1.30106,0.270619,1.28862,-0.272616,
1.84078,0.310403,2.78143,-1.00487,-2.8123,-0.144754,-0.121353,
1.60468,-0.254855,-2.27235,0.8808,2.83343,0.159254,-0.973398,
0.672931,0.713193,-2.8848,0.486838,0.1506,-2.01594,0.319261,
-0.235615,0.347265,-1.90577,1.25857,-0.404183,-1.53658,0.76119,
0.415543,-0.359861,0.520929,0.690977,0.58483,0.400854,-1.63599,
2.6635,0.71427,-0.721529,-1.93617,2.07788,0.878026,2.76157,
-2.29249,-1.78713,-1.71289,-0.0799544,0.368377,1.26231,1.18794,
-0.461166,-0.973135,1.3009,-1.27043,-0.542817,1.50515,-0.574875,
-2.85662,-0.642762,-2.06441,0.870766,-1.66782,-0.739666,-1.48047,
-2.51123,-1.41088,-0.352419,-1.8963,-0.986236,-0.570966,0.0758086,
-2.19042,-1.40618,-2.07697,0.0284594,0.565362,-1.0423,-1.24093,
-0.976387,-0.730233,-0.529337,-1.36609,-0.60209,2.00479,-0.626656,
-0.424426,-0.0417434,-0.667227,-0.607789,0.680946,0.669367,0.892412,
2.87107,0.403563,2.92443,-0.878454,2.53925,-0.278097,-1.04265,
1.03292,-0.37099,-1.21508,1.80661,1.16457,-0.95951,-1.30853,
-1.9995,-1.47241,0.112816,-1.86286,-1.00903,-0.559034,0.989136,
2.86481,0.820761,-0.690006,-1.60387,1.83811,0.603079,0.357956,
-2.05022,-0.647322,2.92031,0.891511,2.7745,-0.78415,2.78235,
-1.74079,-0.972767,-2.13469,1.55344,-2.57719,-0.996297,-0.911913,
0.680664,-1.18922,1.0147,-1.54283,0.298094,1.97354,-2.32441,
0.892132,1.12856,-2.55998,1.13486,-0.492919,-1.24653,0.509551,
-1.00827,-1.68714,-0.963487,-1.4002,2.33358,1.51874,2.02563,
-2.64745,-0.337732,-2.76715,-0.92174,-1.82429,-0.951639,1.5789,
-0.872507,0.13401,-2.16242,-0.342649,-1.35426,-0.626611,-0.497041,
1.62589,0.546978,-0.341162,1.2567,0.157525,-0.522395,-1.22067,
-1.48376,-1.3404,2.89751,1.54376,1.96095,-0.702157,-1.53663,
0.505412,1.31491,-2.56881,-0.923296,-0.00386672,1.278,0.198508,
-0.843584,-0.479712,0.0260658,0.993033,2.17831,-1.00107,-1.95822,
-1.32967,-1.80301,1.13499,1.42265,0.620772,-1.8198,-1.14654,
-0.300306,0.118482,0.483627,0.433556,0.993324,-0.520256,0.703384,
0.700068,0.30717,-0.018078,1.4266,-2.40661,1.7899,-2.82221,
2.34666,0.570139,2.66627,-1.85001,-0.719962,-0.684081,0.155661,
-2.50858,-1.45734,-0.759058,-1.79293,-1.05053,0.982943,-1.00212,
-2.8808,-1.49297,-1.33302,-1.48616,0.582099,0.0872259,2.1426,
1.41526,0.793149,-2.36833,-1.63202,0.73266,-0.981859,2.86758,
-1.59005,-1.64523,-1.53936,0.648089,-1.62944,1.61612,-0.137031,
2.48944,1.85261,0.745716,2.01273,-0.94767,-1.986,-0.263841,
0.172139,0.817116,1.89994,0.725444,2.11342,-0.465526,-1.96061,
0.380102,-0.106621,-0.765169,-0.580433,2.61945,0.453069,1.22134,
-1.41033,-0.439701,-2.55419,-0.0114177,-0.616202,2.03256,0.890218,
-0.117565,1.03552,-0.7477,0.794211,2.50355,1.97924,-0.17069,
-0.0620638,0.139419,1.6912,-1.27573,0.860672,-0.0128858,2.24697,
0.726043,-1.16553,1.08462,-1.90556,0.710875,1.60465,0.339247,
0.0188909,1.3043,0.560311,-1.30407,-1.84151,0.84215,-0.768867,
2.22175,0.337111,-2.03532,1.61188,0.355093,-0.275712,-0.756593,
-2.55541,0.509966,1.98808,0.590973,1.87367,-0.775894,0.480109,
-1.88531,-1.37954,-0.595791,1.50325,2.60092,0.284117,0.995052,
-0.853906,-0.498549,-1.45741,0.213159,-0.67244,-0.987455,-1.17305,
0.673078,1.51377,-0.862809,-0.310398,1.20316,0.769937,2.46338,
-2.76709,-0.401913,1.18255,-0.0792397,-0.961166,0.856977,-1.36268,
0.0058051,1.33792,2.02846,-0.843903,2.74382,0.722006,2.54821,
-1.88424,-1.05401,-2.02089,0.107516,2.58494,-0.491873,2.9672,
-2.01355,-0.791332,1.43896,-1.87953,1.34894,1.70165,-1.2625,
0.0360612,-0.364115,-0.71634,-0.991977,1.31401,-1.29006,-0.601752,
-0.5037,-1.61995,1.40797,-0.437165,2.09193,-1.54247,-2.13435,
-2.00544,0.277729,-0.317086,1.12626,0.14313,0.183782,2.34692,
-0.590483,-0.0351122,2.62262,-0.501053,0.223029,1.80457,-2.03896,
1.15423,1.4996,2.20135,-1.68111,-1.42059,0.0860094,3.04488,
-2.5326,-0.993551,-0.52784,-1.00076,-2.57079,0.232716,0.698565,
0.556927,-0.202925,-2.89458,2.01948,-2.05619,-0.785886,1.26714,
0.0722721,0.383342,2.49855,-0.433566,1.95611,-0.321099,-2.10435,
2.26192,1.38299,0.52956,0.238508,0.511149,-1.20515,1.35062,
-0.540214,-1.05061,1.23156,0.167009,0.211688,1.26257,1.2319,
2.29575,1.11182,1.8728,-2.01343,-2.71085,-1.07784,-1.35341,
-1.96201,-1.81562,1.90214,0.449765,-0.509772,-0.936978,0.174674,
1.12487,1.21968,-0.142353,-1.06005,-1.15872,0.287033,-1.88184,
-1.23173,-0.181348,-0.657098,0.97744,0.876959,0.79985,-2.60064,
-0.683701,-1.19221,0.138083,0.731797,-1.77292,1.07277,-2.18695,
-1.42058,-1.49436,1.31139,0.746701,0.0336665,2.03459,1.59094,
-0.204686,-0.454385,2.35921,1.3312,1.41664,-0.864245,0.89585,
-2.47242,0.0409598,0.924915,0.148943,-2.24931,-0.568496,0.401496,
-1.67872,-1.29434,1.54727,-1.19748,-0.962414,-1.67554,1.60892,
-2.77617,1.66764,1.33609,-0.259054,1.07048,-1.03871,0.371411,
-2.74173,0.151938,0.769602,1.21172,1.74122,0.342217,-2.9658,
-2.37707,1.1664,-1.96955,-0.939389,2.60795,-1.90481,0.777641,
0.547402,1.04306,-2.39568,1.2232,-1.30844,-0.9693,1.03444,
-0.244115,-0.0832106,2.21613,0.615498,-1.7828,0.432652,-0.315226,
2.4204,0.208899,1.24132,1.86158,-2.8472,1.43114,0.781921,
-0.650482,-1.65944,-0.43317,-0.851109,1.60367,-0.648829,0.811788,
0.380239,-0.238657,0.561011,-0.921565,1.36212,-1.2902,0.135396,
-2.10809,0.335288,1.9454,1.77838,-0.548531,1.6527,-1.51868,
-2.08325,0.417138,-0.867713,-0.391869,1.66507,-1.48043,0.272138,
-0.233099,-0.695085,-2.94512,-0.0538945,-1.15433,-1.10694,-0.676698,
-2.21002,-1.02917,0.394478,0.316633,1.87436,-0.030942,2.12474,
0.0771435,-1.46827,-2.68919,0.194096,-0.370002,-1.9803,-2.64705,
-2.53397,-0.392239,2.68733,2.06084,2.28082,1.13795,-2.68933,
-2.72665,-0.591526,-1.39796,0.0990492,1.30087,-0.495058,-0.050462,
0.405933,-1.08168,-1.52536,1.39961,2.64158,-0.756211,-1.17937,
-1.88592,-1.91333,1.80327,1.15724,0.891668,0.714822,0.902168,
-1.66406,-1.08466,0.251518,-1.32944,-0.574785,0.268064,0.521894,
-2.38714,-0.757405,-0.955824,1.0737,-1.36517,0.251762,1.5925,
-0.165508,-0.00936545,-1.01566,-0.507619,-1.27056,0.858964,-0.349664,
-0.420569,-0.711881,-1.39972,2.00681,-0.59543,-0.365956,-2.0724,
-0.98131,-1.69948,-1.7647,2.04508,0.405724,2.05996,-0.604108,
1.17866,0.127974,1.38177,-1.56454,-0.346942,1.79822,-1.04209,
-2.7759,-0.282421,1.49774,1.21263,-1.39789,0.986747,1.80285,
-0.399004,-1.35791,-2.55572,-1.42216,0.356562,-0.90983,2.52933,
-0.551447,-0.678061,-1.97037,1.43762,-2.06652,1.09345,2.3805,
-2.3163,0.687325,2.05286,1.60675,1.7654,1.77239,-2.18162,
0.505065,-1.17746,-2.84357,-0.123747,-2.25713,0.152392,0.608913,
-1.37255,-0.381784,-0.838257,-1.84137,-0.965821,-0.941045,1.04556,
0.328274,0.177414,0.0620877,1.08431,-1.53388,0.956686,1.42007,
-0.334023,-0.0857365,1.22883,1.05815,1.45532,0.57757,2.17944,
0.243168,0.327106,-2.03227,0.0740645,-0.689618,-0.798701,1.89214,
-0.282823,-1.76034,-1.7482,2.08473,-0.856594,-0.384603,-0.560093,
-1.40164,-0.248777,-1.93804,-0.743801,0.51815,-1.77765,2.72614,
-2.42481,-0.422027,2.70168,-1.21239,1.77882,1.6439,-2.23473,
-1.46118,-0.947003,1.40046,1.35282,1.60082,1.74094,-1.48559,
0.445024,-0.760413,-0.398055,1.59332,0.103132,-1.3296,1.15783,
-0.345172,-1.69115,2.68041,1.1909,1.55816,-2.01825,-1.20495,
-2.43353,-1.72185,2.28442,-0.593706,-2.17306,-1.96597,-0.647992,
0.631969,-0.49685,-0.12338,1.02106,0.511883,-1.38061,-1.4614,
-1.47481,-1.21829,-0.928519,-1.26674,-2.41251,1.56998,1.53172,
-1.02556,-1.09143,0.116367,-1.34359,2.8529,-1.61016,-1.34691,
2.91912,1.44107,-1.32332,-1.54134,-2.49419,1.65105,0.0620385,
2.11658,0.560895,0.187851,-1.95145,-2.25307,-0.486139,-1.2529,
1.88569,1.58545,-0.0954742,-0.231054,2.80674,0.0698259,-2.56714,
-2.37787,-1.46428,1.58924,0.00946947,1.28398,0.861944,0.950166,
-0.122647,1.4302,-0.950959,0.209631,-0.536471,1.93283,1.74598,
2.12398,0.659438,2.31485,-0.630849,-0.198803,-0.273038,2.81599,
-2.43678,-1.66813,-2.60211,0.869777,0.791459,-1.44727,1.76985,
-1.63759,-0.142473,-0.334854,0.0966717,-2.74679,-2.01177,2.49766,
-2.29664,0.0272546,-2.21842,-1.58177,0.924105,1.49437,2.86144,
-0.202418,-0.310236,-1.59563,-0.603483,2.40074,0.430085,2.80443,
-1.18451,-0.892615,1.73224,0.323793,-0.910341,-0.545866,-2.93879,
0.328216,-1.03218,1.8586,-0.452888,-0.643204,1.87611,-2.76995,
-0.283405,-0.0223639,-0.435611,-0.377841,1.55759,-0.734531,0.411941,
-0.744191,-0.0846679,-1.51052,-0.996119,-0.495919,-1.88351,-1.18191,
2.19095,0.238683,0.479716,-1.55601,0.148471,-0.652642,1.42135,
-2.59516,-0.854702,2.86039,0.492885,1.89,0.445767,-1.06034,
0.106357,1.19877,-0.915791,-0.676985,-0.70023,-0.123412,-0.972515,
-2.8208,-1.56733,-1.58078,-0.178622,2.01018,-0.67814,0.337898,
2.24387,0.764412,-0.764327,-0.772019,-1.28168,-1.93745,-0.473177,
-2.62752,-0.316217,-1.17286,0.441382,2.79085,1.04235,2.73808,
2.21853,0.189662,0.921468,0.00731301,-2.93458,-1.61702,2.0372,
-2.71593,0.537084,1.24944,1.64723,1.54533,-0.31118,1.5099,
0.353921,1.70766,2.89865,-1.34724,-1.45865,0.577914,-2.34494,
-0.939515,-1.1887,-1.788,-0.548693,0.911738,0.970123,-2.26447,
-0.171114,-1.70568,1.98941,-1.31302,-2.0538,1.05422,0.303402,
-0.981658,-1.03806,-0.949149,-0.201472,-0.237803,1.9667,-0.416373,
-1.90592,-1.31244,0.196061,-0.27774,-2.87497,-0.762151,-2.80221,
-0.133765,1.45716,2.00234,-1.87911,-0.276207,1.02505,0.915367,
-1.42567,-0.963078,0.134519,-0.956471,2.6425,-0.294014,-0.906314,
1.15598,0.603026,-2.27472,-0.468515,-0.500415,-1.23758,-0.116808,
0.339478,0.0882085,-0.242163,-0.601262,1.92276,-0.213981,-2.43483,
-0.528685,-1.11345,-1.76147,-1.43266,0.0733903,1.16122,-2.28287,
0.979152,-0.494812,0.0542075,-1.86166,-2.87151,-1.05881,-0.828274,
2.5254,1.55063,-2.60699,-0.673874,-0.723653,-1.32909,2.2315,
0.815659,0.0817578,0.114602,0.613339,2.44831,1.0087,1.02425,
2.94618,1.30678,0.988978,0.614798,-1.82753,1.90063,-2.59305,
-0.58831,0.0539154,0.834652,-1.4633,-0.353651,1.1994,-2.12827,
-0.516174,-1.4882,2.06632,-0.910689,-1.70262,1.73191,0.409896,
-1.14008,-0.986651,1.10694,-1.13926,-1.50846,0.812487,-1.20398,
0.870085,0.668117,-2.48371,0.810553,-1.03002,0.656336,-2.47015,
-0.201054,-1.85463,-0.0983176,-1.05356,0.443716,-0.369711,0.237786,
-1.79157,0.029101,-1.57194,-0.344726,-2.12406,-1.38401,-0.852924,
0.108035,-0.853123,-0.25517,0.881744,0.0866251,-1.42921,2.69392,
-0.566845,-1.19025,-2.0018,-1.91488,-0.598933,1.93332,-0.269717,
2.34012,0.22544,2.4386,0.944107,-1.76288,-0.612887,-0.0919843,
-1.10866,-0.732219,0.46197,-1.83609,-2.27111,-1.04341,-0.29352,
0.300549,0.895471,2.76203,-1.88225,-2.30001,-1.88939,2.51943,
-1.56193,-1.42189,-1.66729,-1.31155,-2.5977,-1.20697,-0.784016,
0.331675,-2.09253,-2.62035,1.98988,0.668145,1.22208,-0.159642,
0.409015,-0.129289,-0.996604,-0.549561,0.123755,-0.45574,-0.662828,
-0.953583,-1.85573,-1.16572,2.06575,1.01815,0.111392,-0.380813,
-2.4501,0.754116,1.0922,0.678137,2.24732,-1.72242,0.761732,
-2.19358,-0.926265,-1.31492,1.10162,1.45245,1.40831,1.89984,
-2.80385,-1.55054,-2.50854,-0.170395,0.460668,0.798566,-0.65154,
1.64219,0.951763,-1.19095,-0.621459,0.251168,0.087594,2.82909,
1.88821,1.04157,-1.94783,0.551015,-1.1501,-0.413936,2.00431,
2.01597,0.574222,1.30502,-0.601109,2.40033,1.13885,-0.233982,
1.28555,1.04823,-1.69968,1.5269,-1.10624,-1.35368,-0.856747,
1.68741,0.987007,-0.89581,-1.67285,-1.57945,-1.52691,1.27796,
-2.90877,-1.15974,1.09444,0.950489,-1.7319,0.845954,-0.299572,
-2.01048,-0.881809,2.62481,1.53588,-1.6921,0.131295,2.52189,
-2.13434,-0.734669,-2.91755,-1.41912,-2.51818,0.146614,-2.14414,
-1.87681,-0.852884,-0.188971,-0.733452,1.66006,-1.45409,0.702268,
-2.84011,0.815809,-1.23851,-1.98774,-1.54074,-1.11031,1.80636,
-2.77641,-1.27764,-2.6665,-1.03069,-2.87881,-0.0663868,-2.76327,
-2.91132,-1.26895,-1.01909,0.853191,-2.2083,-1.49255,-2.65724,
2.34601,0.286819,-1.64651,1.69425,-2.54687,-1.94101,-0.0625203,
-0.440596,-0.279358,1.49395,-1.85596,-1.48248,1.58511,-0.554447,
0.715059,1.4944,2.82046,0.0489393,1.38968,-0.433824,1.52772,
2.95171,1.14214,-2.49376,-0.987475,-1.24837,1.47015,-0.779212,
0.252703,-0.714012,1.48865,-0.83397,0.467223,-1.9759,0.380916,
-1.96278,-1.70031,1.39111,0.797166,-0.714722,1.27037,0.0633891,
-2.54809,-0.0590578,2.21111,-0.845119,-0.479365,0.0819509,-1.57002,
-0.781503,-0.890062,2.0073,0.756165,-2.00114,-1.07777,0.233561,
0.981475,0.97205,-2.30645,-0.512353,1.66489,-0.980583,0.241717,
-0.382136,-1.62127,-0.337986,0.241416,0.627137,-0.0740243,-1.40073,
-1.40424,-0.33983,0.193694,-0.818493,-1.60096,0.760264,1.93519,
-1.89675,-0.583801,0.0223188,0.287962,2.71891,-1.89877,1.7335,
1.2108,-0.478953,-0.979094,-0.577337,-2.15224,0.851842,0.807125,
-2.07013,-0.417145,-2.0553,1.17985,2.78696,-1.18424,-0.430611,
-2.42986,-0.246462,-2.12725,-1.34631,-1.23939,-1.82371,0.871269,
-1.6537,-0.554496,0.303716,1.10052,-2.40207,2.01836,-0.658595,
0.136479,-0.348525,2.41785,-1.81344,2.35406,-1.12193,-1.00889,
2.84763,1.09156,0.287142,-0.217292,2.47738,1.64522,-1.45836,
0.871334,-0.853264,-1.61907,1.63488,-0.389843,-1.58716,-2.73796,
-0.835849,-0.195537,1.88796,0.622388,1.83541,1.79988,1.75293,
2.32779,1.21052,-1.16463,-1.93797,-0.552324,-1.9192,-1.71233,
0.419666,-1.25471,2.85022,-0.352383,2.41429,1.68482,1.70201,
0.498368,-0.140971,-2.14076,-0.206418,2.53781,-0.791711,-2.34787,
0.697048,1.11095,-1.27386,0.634169,-1.42181,-1.08584,1.73185,
0.530661,-1.6148,0.377643,-2.01458,-1.43852,0.701512,2.35207,
-1.86963,-1.84751,0.427509,-0.168057,2.32159,1.81437,1.66757,
2.82011,1.54685,-1.93685,0.452053,-0.0894332,0.609206,-2.72914,
1.76103,0.329287,-1.99437,-0.553067,-0.728001,0.893874,1.79648,
-2.86231,-1.37677,-2.56204,-0.912108,-0.341928,1.25267,0.951371,
0.392696,0.325789,0.41948,0.948451,0.21929,-1.03947,-0.892126,
-1.08718,-0.175208,0.734855,0.234435,0.677976,1.27342,0.640979,
0.233535,-1.52298,1.6386,-0.365718,1.39121,1.64807,-2.01713,
1.6528,0.638791,1.89442,0.132855,-0.129197,1.16763,2.42213,
-0.822252,-1.23692,-1.84765,0.646527,0.922736,0.569737,-0.328651,
2.23692,0.285358,-1.11677,0.385508,-0.927262,-1.62572,0.231813,
-1.03518,-0.900156,-2.41352,-1.6045,1.2216,-0.944792,-0.619211,
-1.86723,0.0815512,1.88993,-0.604839,0.510566,1.50464,-1.30521,
-1.57512,-1.58731,-1.59807,-1.99948,-2.60367,-0.987659,-2.36941,
-2.35641,0.206383,0.79639,-0.0212375,-1.18479,-1.41338,-2.94723,
2.8588,0.654126,-1.42602,1.91542,2.79357,2.04252,2.88694,
0.062865,0.0514141,0.247558,-1.59316,1.76275,-0.523194,2.01567,
1.15756,1.67073,1.54756,0.576158,2.85965,0.802636,-0.646044,
-2.90392,-1.23341,2.16072,1.30502,2.28944,1.30744,2.51892,
0.683764,-0.729207,-0.0315231,-0.340257,-0.912688,-0.100139,1.19881,
0.286554,0.69108,1.71517,-1.276,2.71135,-0.167813,2.77007,
-1.82618,-1.64802,2.06311,-1.36392,-1.02158,-0.622636,-2.09596,
0.0517547,-1.07105,-2.87923,0.581809,0.128568,-0.520982,1.4226,
0.648211,1.97838,-1.1258,1.37239,2.60917,1.43081,-2.50384,
-0.349084,-1.00326,2.87417,1.58786,-1.75361,0.941146,-2.62732,
-1.38414,-0.935378,-1.7003,1.6254,-1.45493,-0.628181,-1.48626,
1.97264,1.26374,-2.28119,-1.96699,2.85611,1.68825,-1.9652,
0.834281,-0.651399,1.7724,-1.22432,-0.836585,0.264064,-1.79342,
-2.03192,0.377859,-0.798263,-0.680824,-0.101714,-1.14516,1.0752,
-2.67317,-0.148005,0.0666323,0.313484,-1.59513,-2.00588,-0.527271,
-2.19555,-0.279763,0.237433,-1.39027,0.992763,0.423358,2.05186,
-2.60026,1.25475,1.4178,1.46809,1.03284,-1.39441,1.00812,
-1.60387,-1.07217,-2.46873,1.12434,2.60439,1.93691,0.0797221,
-1.91229,-1.46806,-1.13913,-1.20626,1.49968,-1.99524,-2.30346,
0.0163585,-0.124745,2.01876,0.424153,1.23485,0.242362,0.344999,
-2.43776,-0.785638,1.37197,-1.32636,1.08731,0.633547,-0.204406,
0.440847,-0.607126,1.63091,0.249802,-1.88546,-1.51674,-1.58882,
1.39081,0.939813,-0.911793,0.272107,0.628379,-0.477938,0.55589,
-1.98193,-0.775945,1.51026,-0.838486,2.48121,2.06376,1.76987,
-0.514195,0.124011,-0.471622,1.37644,2.64218,1.00021,-2.35729,
-0.329168,0.0244007,-2.47724,-0.532936,2.32322,0.372225,1.90255,
-0.229174,-1.09923,-1.56296,1.97443,1.17405,1.82866,-1.41612,
-2.68123,-0.405408,-0.745325,1.45172,-0.465133,-0.695339,-0.249658,
-0.71919,-1.42896,-1.43113,0.974847,2.73272,0.355949,0.429652,
-2.16502,0.513716,2.66553,-0.024237,2.62207,-0.333431,-0.522408,
0.840348,-0.0382582,0.668222,-0.886131,0.0490583,1.21292,-1.17887,
-2.03254,-1.55712,1.86751,1.2375,-0.746767,-1.16522,-2.74255,
-2.96338,-1.06277,0.684584,-1.046,-2.27629,1.80821,-2.60378,
1.19974,1.31336,1.15638,-1.8481,-1.88999,-1.76742,1.28905,
-2.37362,-1.49453,1.25955,-0.413476,2.87855,0.0415055,-2.92878,
0.915472,-0.384265,-0.590594,0.440699,0.278044,-0.902406,-1.12698,
1.59931,0.394154,0.231147,-1.7654,2.84935,0.93691,-2.58198,
-2.34316,1.10281,-0.276891,1.31147,-0.187697,-1.63484,1.96912,
0.148713,-1.90893,-0.400578,-1.61958,1.01461,-0.951598,1.54866,
-2.71553,-0.798933,-0.630166,-0.477074,1.41779,-0.731002,-1.72851,
1.45698,-0.319372,-0.00621988,-0.57327,0.781295,-0.666732,1.9152,
-1.27994,0.124735,-1.14714,0.370296,-0.832873,-0.436286,-0.435156,
0.398224,1.21476,-0.499074,0.485417,0.17029,-1.98413,-2.30249,
0.633821,-0.40029,-1.24717,0.638175,2.37394,0.643904,-0.239593,
-1.07679,-1.65088,2.15108,-1.44437,-0.1673,0.0914632,0.641446,
-0.404342,-1.12402,2.04424,0.966801,-1.03717,1.86641,0.628142,
-2.83394,0.807815,2.16812,0.578383,-0.858447,-2.05056,1.54758,
-2.37175,0.154478,-0.571742,-0.426272,-1.14674,0.696328,-2.84822,
0.302667,-0.916127,0.914059,-1.17391,2.46674,0.595804,1.22278,
-1.03009,-1.42857,0.229901,1.1341,0.855089,-1.601,-2.5074,
0.17119,-0.57869,-0.174306,0.240425,0.210329,-0.730795,-1.98545,
-2.39951,-1.68481,0.271182,-0.574072,-1.91004,1.08878,-1.71413,
0.381734,-0.756605,-1.68919,-0.344481,-1.21976,-0.130233,-0.683161,
-0.881072,-0.564363,0.143941,0.674854,-1.9959,-0.82077,1.4671,
-1.42889,-1.40724,-2.86448,0.497937,-0.433626,-0.539869,-1.44567,
-2.03306,0.39463,-1.44842,-0.802561,-2.69427,-0.499531,-1.36842,
1.85131,1.4217,-2.64633,0.703699,2.44375,-0.201101,0.590759,
0.486082,1.22152,-0.0155067,0.391809,2.56321,0.743306,0.852773,
-1.61425,-1.70868,-1.93314,-1.09438,0.901076,-0.556229,1.52649,
1.88299,0.962089,0.143986,0.337844,2.59034,0.908205,1.16067,
-1.32947,-1.22751,-0.262232,0.0190041,1.43148,-1.44205,1.95468,
-0.992678,-1.9355,-0.910017,-1.70232,-0.100354,1.0562,-1.92545,
-2.11554,0.0284253,1.90367,-0.0393946,-2.63699,-1.53557,1.90073,
0.5818,0.423759,-1.29816,1.14813,0.353849,-0.773002,-2.07209,
-0.873312,0.132575,2.10771,-0.463724,-2.08003,-1.93614,-1.90498,
1.55104,0.660628,-0.0264794,-1.78457,-0.0418415,-1.32262,-1.37632,
2.72257,0.637928,0.31438,-1.87588,-0.772968,-0.0907313,0.67204,
-0.193905,0.379838,1.24576,-0.490409,0.172233,-0.266364,1.63829,
-2.90636,1.69081,1.96066,0.269548,1.04306,1.98969,-0.139729,
-2.34355,-0.879566,-0.586216,1.98619,-2.11499,1.5811,-2.55009,
1.72963,0.439902,2.15608,-1.46584,2.12742,-1.04182,-1.49822,
-1.09842,0.113739,-1.04679,1.56739,0.683955,-0.224666,0.0275729,
-2.57524,-0.41178,0.0602064,-1.12252,-0.798057,-1.13849,2.72333,
0.100065,-0.179701,-0.701826,-0.619119,1.21113,-1.05395,-1.34685,
-2.27081,-1.13355,1.68565,-0.161047,1.32195,1.01397,-0.51524,
-2.5043,-0.630848,-1.11329,0.532898,-1.90464,1.34048,-1.15795,
-0.0629656,0.18571,0.791061,1.74949,-1.01264,-0.0462045,0.20222,
-0.938356,-0.310846,-2.50788,-0.203281,-0.661288,-1.78969,1.32113,
1.61375,0.92683,0.85277,-1.20641,-0.155438,-0.382518,3.0382,
-2.75728,1.17044,0.302013,0.956275,0.24636,-0.674362,-2.56538,
-1.0009,-0.0180841,0.948625,0.595589,0.281045,-1.58996,2.65502,
0.169406,0.308346,-1.65743,-0.177609,-2.56396,1.97752,-0.670373,
-2.48572,-1.74841,0.284015,-1.10497,0.945563,0.274637,-1.16079,
-0.623405,-0.714048,-1.92136,1.63343,-0.965905,1.43443,1.52575,
1.58777,0.955566,0.536998,-1.41538,1.01674,1.97443,1.23795,
2.2694,0.11616,-0.969112,-1.71834,1.70638,-0.180102,-0.334726,
2.761,0.133968,-1.96266,-1.65629,2.41152,-0.561364,-0.565676,
-0.918331,-1.64152,0.436463,-0.658539,1.39836,0.423425,-0.38602,
-1.13774,0.0370331,-1.26582,0.820965,0.0261671,-1.96363,-3.04538,
1.06794,-0.102287,-2.55704,1.02125,2.57285,1.70613,-2.98396,
-2.18279,-2.04464,-0.930439,-0.700796,-0.502621,-0.936048,1.09543,
0.593001,-0.205897,-0.915974,-0.614332,-1.74146,0.193527,1.44697,
1.47116,-0.531371,0.254867,-1.64218,-2.24761,-0.0791334,0.474971,
-1.27304,-0.942867,0.382559,1.63597,1.43327,0.542971,-1.2031,
2.52413,0.498856,0.223486,0.519211,-0.361509,1.08925,-0.689647,
0.227846,-0.662611,-1.20684,-0.419279,2.28328,1.48265,-1.91002,
-2.12858,0.844497,-0.236529,0.921442,-0.310166,0.485708,-1.18591,
-1.15944,-1.51353,2.89046,-0.345786,0.605568,0.811552,1.52796,
-0.66382,-0.413203,0.161472,1.7974,1.2481,0.652621,-2.74162,
-0.034858,0.502973,0.206454,-1.06144,1.93272,-1.70257,-1.39317,
-1.50527,-0.706951,-2.12305,0.926583,2.44005,0.983633,0.939579,
-1.51274,-1.47092,-2.80344,-0.142479,1.78718,0.151232,0.56287,
1.35625,-0.413461,-1.18504,0.251987,1.27412,0.316714,1.37614,
0.60293,0.828373,0.0776613,0.861304,1.24684,1.93984,-2.49143,
1.57096,1.97511,1.53541,-1.19741,0.921679,-0.663715,1.40792,
2.03544,0.329318,2.49555,0.254653,0.0366139,-0.566106,-2.5522,
-0.124575,0.249063,0.288466,-1.26629,1.14961,0.846597,-0.120378,
1.45468,2.07086,2.71453,-1.059,0.616345,1.47863,1.47085,
